Date,Close
21/10/2015 16:00:00,555.77
22/10/2015 16:00:00,563.91
23/10/2015 16:00:00,599.03
26/10/2015 16:00:00,608.61
27/10/2015 16:00:00,611.01
28/10/2015 16:00:00,617.1
29/10/2015 16:00:00,626.55
30/10/2015 16:00:00,625.9
02/11/2015 16:00:00,628.35
03/11/2015 16:00:00,625.31
04/11/2015 16:00:00,640.95
05/11/2015 16:00:00,655.65
06/11/2015 16:00:00,659.37
09/11/2015 16:00:00,655.49
10/11/2015 16:00:00,659.68
11/11/2015 16:00:00,673.25
12/11/2015 16:00:00,665.6
13/11/2015 16:00:00,642.35
16/11/2015 16:00:00,647.81
17/11/2015 16:00:00,643.3
18/11/2015 16:00:00,663.54
19/11/2015 16:00:00,661.27
20/11/2015 16:00:00,668.45
23/11/2015 16:00:00,678.99
24/11/2015 16:00:00,671.15
25/11/2015 16:00:00,675.34
27/11/2015 16:00:00,673.26
30/11/2015 16:00:00,664.8
01/12/2015 16:00:00,679.06
02/12/2015 16:00:00,676.01
03/12/2015 16:00:00,666.25
04/12/2015 16:00:00,672.64
07/12/2015 16:00:00,669.83
08/12/2015 16:00:00,677.33
09/12/2015 16:00:00,664.79
10/12/2015 16:00:00,662.32
11/12/2015 16:00:00,640.15
14/12/2015 16:00:00,657.91
15/12/2015 16:00:00,658.64
16/12/2015 16:00:00,675.77
17/12/2015 16:00:00,670.65
18/12/2015 16:00:00,664.14
21/12/2015 16:00:00,664.51
22/12/2015 16:00:00,663.15
23/12/2015 16:00:00,663.7
24/12/2015 16:00:00,662.79
28/12/2015 16:00:00,675.2
29/12/2015 16:00:00,693.97
30/12/2015 16:00:00,689.07
31/12/2015 16:00:00,675.89
04/01/2016 16:00:00,636.99
05/01/2016 16:00:00,633.79
06/01/2016 16:00:00,632.65
07/01/2016 16:00:00,607.94
08/01/2016 16:00:00,607.05
11/01/2016 16:00:00,617.74
12/01/2016 16:00:00,617.89
13/01/2016 16:00:00,581.81
14/01/2016 16:00:00,593
15/01/2016 16:00:00,570.18
19/01/2016 16:00:00,574.48
20/01/2016 16:00:00,571.77
21/01/2016 16:00:00,575.02
22/01/2016 16:00:00,596.38
25/01/2016 16:00:00,596.53
26/01/2016 16:00:00,601.25
27/01/2016 16:00:00,583.35
28/01/2016 16:00:00,635.35
29/01/2016 16:00:00,587
01/02/2016 16:00:00,574.81
02/02/2016 16:00:00,552.1
03/02/2016 16:00:00,531.07
04/02/2016 16:00:00,536.26
05/02/2016 16:00:00,502.13
08/02/2016 16:00:00,488.1
09/02/2016 16:00:00,482.07
10/02/2016 16:00:00,490.48
11/02/2016 16:00:00,503.82
12/02/2016 16:00:00,507.08
16/02/2016 16:00:00,521.1
17/02/2016 16:00:00,534.1
18/02/2016 16:00:00,525
19/02/2016 16:00:00,534.9
22/02/2016 16:00:00,559.5
23/02/2016 16:00:00,552.94
24/02/2016 16:00:00,554.04
25/02/2016 16:00:00,555.15
26/02/2016 16:00:00,555.23
29/02/2016 16:00:00,552.52
01/03/2016 16:00:00,579.04
02/03/2016 16:00:00,580.21
03/03/2016 16:00:00,577.49
04/03/2016 16:00:00,575.14
07/03/2016 16:00:00,562.8
08/03/2016 16:00:00,560.26
09/03/2016 16:00:00,559.47
10/03/2016 16:00:00,558.93
11/03/2016 16:00:00,569.61
14/03/2016 16:00:00,573.37
15/03/2016 16:00:00,577.02
16/03/2016 16:00:00,574.27
17/03/2016 16:00:00,559.44
18/03/2016 16:00:00,552.08
21/03/2016 16:00:00,553.98
22/03/2016 16:00:00,560.48
23/03/2016 16:00:00,569.63
24/03/2016 16:00:00,582.95
28/03/2016 16:00:00,579.87
29/03/2016 16:00:00,593.86
30/03/2016 16:00:00,598.69
31/03/2016 16:00:00,593.64
01/04/2016 16:00:00,598.5
04/04/2016 16:00:00,593.19
05/04/2016 16:00:00,586.14
06/04/2016 16:00:00,602.08
07/04/2016 16:00:00,591.43
08/04/2016 16:00:00,594.6
11/04/2016 16:00:00,595.93
12/04/2016 16:00:00,603.17
13/04/2016 16:00:00,614.82
14/04/2016 16:00:00,620.75
15/04/2016 16:00:00,625.89
18/04/2016 16:00:00,635.35
19/04/2016 16:00:00,627.9
20/04/2016 16:00:00,632.99
21/04/2016 16:00:00,631
22/04/2016 16:00:00,620.5
25/04/2016 16:00:00,626.2
26/04/2016 16:00:00,616.88
27/04/2016 16:00:00,606.57
28/04/2016 16:00:00,602
29/04/2016 16:00:00,659.59
02/05/2016 16:00:00,683.85
03/05/2016 16:00:00,671.32
04/05/2016 16:00:00,670.9
05/05/2016 16:00:00,659.09
06/05/2016 16:00:00,673.95
09/05/2016 16:00:00,679.75
10/05/2016 16:00:00,703.07
11/05/2016 16:00:00,713.23
12/05/2016 16:00:00,717.93
13/05/2016 16:00:00,709.92
16/05/2016 16:00:00,710.66
17/05/2016 16:00:00,695.27
18/05/2016 16:00:00,697.45
19/05/2016 16:00:00,698.52
20/05/2016 16:00:00,702.8
23/05/2016 16:00:00,696.75
24/05/2016 16:00:00,704.2
25/05/2016 16:00:00,708.35
26/05/2016 16:00:00,714.91
27/05/2016 16:00:00,712.24
31/05/2016 16:00:00,722.79
01/06/2016 16:00:00,719.44
02/06/2016 16:00:00,728.24
03/06/2016 16:00:00,725.54
06/06/2016 16:00:00,726.73
07/06/2016 16:00:00,723.74
08/06/2016 16:00:00,726.64
09/06/2016 16:00:00,727.65
10/06/2016 16:00:00,717.91
13/06/2016 16:00:00,715.24
14/06/2016 16:00:00,719.3
15/06/2016 16:00:00,714.26
16/06/2016 16:00:00,717.51
17/06/2016 16:00:00,706.39
20/06/2016 16:00:00,714.01
21/06/2016 16:00:00,715.82
22/06/2016 16:00:00,710.6
23/06/2016 16:00:00,722.08
24/06/2016 16:00:00,698.96
27/06/2016 16:00:00,691.36
28/06/2016 16:00:00,707.95
29/06/2016 16:00:00,715.6
30/06/2016 16:00:00,715.62
01/07/2016 16:00:00,725.68
05/07/2016 16:00:00,728.1
06/07/2016 16:00:00,737.61
07/07/2016 16:00:00,736.57
08/07/2016 16:00:00,745.81
11/07/2016 16:00:00,753.78
12/07/2016 16:00:00,748.21
13/07/2016 16:00:00,742.63
14/07/2016 16:00:00,741.2
15/07/2016 16:00:00,735.44
18/07/2016 16:00:00,736.07
19/07/2016 16:00:00,739.95
20/07/2016 16:00:00,745.72
21/07/2016 16:00:00,744.43
22/07/2016 16:00:00,744.86
25/07/2016 16:00:00,739.61
26/07/2016 16:00:00,735.59
27/07/2016 16:00:00,736.67
28/07/2016 16:00:00,752.61
29/07/2016 16:00:00,758.81
01/08/2016 16:00:00,767.74
02/08/2016 16:00:00,760.58
03/08/2016 16:00:00,754.64
04/08/2016 16:00:00,760.77
05/08/2016 16:00:00,765.98
08/08/2016 16:00:00,766.56
09/08/2016 16:00:00,768.31
10/08/2016 16:00:00,768.56
11/08/2016 16:00:00,771.24
12/08/2016 16:00:00,772.56
15/08/2016 16:00:00,768.49
16/08/2016 16:00:00,764.04
17/08/2016 16:00:00,764.63
18/08/2016 16:00:00,764.46
19/08/2016 16:00:00,757.31
22/08/2016 16:00:00,759.48
23/08/2016 16:00:00,762.45
24/08/2016 16:00:00,757.25
25/08/2016 16:00:00,759.22
26/08/2016 16:00:00,769
29/08/2016 16:00:00,771.29
30/08/2016 16:00:00,767.58
31/08/2016 16:00:00,769.16
01/09/2016 16:00:00,770.62
02/09/2016 16:00:00,772.44
06/09/2016 16:00:00,788.87
07/09/2016 16:00:00,784.48
08/09/2016 16:00:00,784.06
09/09/2016 16:00:00,760.14
12/09/2016 16:00:00,771.49
13/09/2016 16:00:00,761.01
14/09/2016 16:00:00,761.09
15/09/2016 16:00:00,769.69
16/09/2016 16:00:00,778.52
19/09/2016 16:00:00,775.1
20/09/2016 16:00:00,780.22
21/09/2016 16:00:00,789.74
22/09/2016 16:00:00,804.7
23/09/2016 16:00:00,805.75
26/09/2016 16:00:00,799.16
27/09/2016 16:00:00,816.11
28/09/2016 16:00:00,828.72
29/09/2016 16:00:00,829.05
30/09/2016 16:00:00,837.31
03/10/2016 16:00:00,836.74
04/10/2016 16:00:00,834.03
05/10/2016 16:00:00,844.36
06/10/2016 16:00:00,841.66
07/10/2016 16:00:00,839.43
10/10/2016 16:00:00,841.71
11/10/2016 16:00:00,831
12/10/2016 16:00:00,834.09
13/10/2016 16:00:00,829.28
14/10/2016 16:00:00,822.96
17/10/2016 16:00:00,812.95
18/10/2016 16:00:00,817.65
19/10/2016 16:00:00,817.69
20/10/2016 16:00:00,810.32
21/10/2016 16:00:00,818.99
24/10/2016 16:00:00,838.09
25/10/2016 16:00:00,835.18
26/10/2016 16:00:00,822.59
27/10/2016 16:00:00,818.36
28/10/2016 16:00:00,776.32
31/10/2016 16:00:00,789.82
01/11/2016 16:00:00,785.41
02/11/2016 16:00:00,765.56
03/11/2016 16:00:00,767.03
04/11/2016 16:00:00,755.05
07/11/2016 16:00:00,784.93
08/11/2016 16:00:00,787.75
09/11/2016 16:00:00,771.88
10/11/2016 16:00:00,742.38
11/11/2016 16:00:00,739.01
14/11/2016 16:00:00,719.07
15/11/2016 16:00:00,743.24
16/11/2016 16:00:00,746.49
17/11/2016 16:00:00,756.4
18/11/2016 16:00:00,760.16
21/11/2016 16:00:00,780
22/11/2016 16:00:00,785.33
23/11/2016 16:00:00,780.12
25/11/2016 16:00:00,780.37
28/11/2016 16:00:00,766.77
29/11/2016 16:00:00,762.52
30/11/2016 16:00:00,750.57
01/12/2016 16:00:00,743.65
02/12/2016 16:00:00,740.34
05/12/2016 16:00:00,759.36
06/12/2016 16:00:00,764.72
07/12/2016 16:00:00,770.42
08/12/2016 16:00:00,767.33
09/12/2016 16:00:00,768.66
12/12/2016 16:00:00,760.12
13/12/2016 16:00:00,774.34
14/12/2016 16:00:00,768.82
15/12/2016 16:00:00,761
16/12/2016 16:00:00,757.77
19/12/2016 16:00:00,766
20/12/2016 16:00:00,771.22
21/12/2016 16:00:00,770.6
22/12/2016 16:00:00,766.34
23/12/2016 16:00:00,760.59
27/12/2016 16:00:00,771.4
28/12/2016 16:00:00,772.13
29/12/2016 16:00:00,765.15
30/12/2016 16:00:00,749.87
03/01/2017 16:00:00,753.67
04/01/2017 16:00:00,757.18
05/01/2017 16:00:00,780.45
06/01/2017 16:00:00,795.99
09/01/2017 16:00:00,796.92
10/01/2017 16:00:00,795.9
11/01/2017 16:00:00,799.02
12/01/2017 16:00:00,813.64
13/01/2017 16:00:00,817.14
17/01/2017 16:00:00,809.72
18/01/2017 16:00:00,807.48
19/01/2017 16:00:00,809.04
20/01/2017 16:00:00,808.33
23/01/2017 16:00:00,817.88
24/01/2017 16:00:00,822.44
25/01/2017 16:00:00,836.52
26/01/2017 16:00:00,839.15
27/01/2017 16:00:00,835.77
30/01/2017 16:00:00,830.38
31/01/2017 16:00:00,823.48
01/02/2017 16:00:00,832.35
02/02/2017 16:00:00,839.95
03/02/2017 16:00:00,810.2
06/02/2017 16:00:00,807.64
07/02/2017 16:00:00,812.5
08/02/2017 16:00:00,819.71
09/02/2017 16:00:00,821.36
10/02/2017 16:00:00,827.46
13/02/2017 16:00:00,836.53
14/02/2017 16:00:00,836.39
15/02/2017 16:00:00,842.7
16/02/2017 16:00:00,844.14
17/02/2017 16:00:00,845.07
21/02/2017 16:00:00,856.44
22/02/2017 16:00:00,855.61
23/02/2017 16:00:00,852.19
24/02/2017 16:00:00,845.24
27/02/2017 16:00:00,848.64
28/02/2017 16:00:00,845.04
01/03/2017 16:00:00,853.08
02/03/2017 16:00:00,848.91
03/03/2017 16:00:00,849.88
06/03/2017 16:00:00,846.61
07/03/2017 16:00:00,846.02
08/03/2017 16:00:00,850.5
09/03/2017 16:00:00,853
10/03/2017 16:00:00,852.46
13/03/2017 16:00:00,854.59
14/03/2017 16:00:00,852.53
15/03/2017 16:00:00,852.97
16/03/2017 16:00:00,853.42
17/03/2017 16:00:00,852.31
20/03/2017 16:00:00,856.97
21/03/2017 16:00:00,843.2
22/03/2017 16:00:00,848.06
23/03/2017 16:00:00,847.38
24/03/2017 16:00:00,845.61
27/03/2017 16:00:00,846.82
28/03/2017 16:00:00,856
29/03/2017 16:00:00,874.32
30/03/2017 16:00:00,876.34
31/03/2017 16:00:00,886.54
03/04/2017 16:00:00,891.51
04/04/2017 16:00:00,906.83
05/04/2017 16:00:00,909.28
06/04/2017 16:00:00,898.28
07/04/2017 16:00:00,894.88
10/04/2017 16:00:00,907.04
11/04/2017 16:00:00,902.36
12/04/2017 16:00:00,896.23
13/04/2017 16:00:00,884.67
17/04/2017 16:00:00,901.99
18/04/2017 16:00:00,903.78
19/04/2017 16:00:00,899.2
20/04/2017 16:00:00,902.06
21/04/2017 16:00:00,898.53
24/04/2017 16:00:00,907.41
25/04/2017 16:00:00,907.62
26/04/2017 16:00:00,909.29
27/04/2017 16:00:00,918.38
28/04/2017 16:00:00,924.99
01/05/2017 16:00:00,948.23
02/05/2017 16:00:00,946.94
03/05/2017 16:00:00,941.03
04/05/2017 16:00:00,937.53
05/05/2017 16:00:00,934.15
08/05/2017 16:00:00,949.04
09/05/2017 16:00:00,952.82
10/05/2017 16:00:00,948.95
11/05/2017 16:00:00,947.62
12/05/2017 16:00:00,961.35
15/05/2017 16:00:00,957.97
16/05/2017 16:00:00,966.07
17/05/2017 16:00:00,944.76
18/05/2017 16:00:00,958.49
19/05/2017 16:00:00,959.84
22/05/2017 16:00:00,970.67
23/05/2017 16:00:00,971.54
24/05/2017 16:00:00,980.35
25/05/2017 16:00:00,993.38
26/05/2017 16:00:00,995.78
30/05/2017 16:00:00,996.7
31/05/2017 16:00:00,994.62
01/06/2017 16:00:00,995.95
02/06/2017 16:00:00,1006.73
05/06/2017 16:00:00,1011.34
06/06/2017 16:00:00,1003
07/06/2017 16:00:00,1010.07
08/06/2017 16:00:00,1010.27
09/06/2017 16:00:00,978.31
12/06/2017 16:00:00,964.91
13/06/2017 16:00:00,980.79
14/06/2017 16:00:00,976.47
15/06/2017 16:00:00,964.17
16/06/2017 16:00:00,987.71
19/06/2017 16:00:00,995.17
20/06/2017 16:00:00,992.59
21/06/2017 16:00:00,1002.23
22/06/2017 16:00:00,1001.3
23/06/2017 16:00:00,1003.74
26/06/2017 16:00:00,993.98
27/06/2017 16:00:00,976.78
28/06/2017 16:00:00,990.33
29/06/2017 16:00:00,975.93
30/06/2017 16:00:00,968
03/07/2017 16:00:00,953.66
05/07/2017 16:00:00,971.4
06/07/2017 16:00:00,965.14
07/07/2017 16:00:00,978.76
10/07/2017 16:00:00,996.47
11/07/2017 16:00:00,994.13
12/07/2017 16:00:00,1006.51
13/07/2017 16:00:00,1000.63
14/07/2017 16:00:00,1001.81
17/07/2017 16:00:00,1010.04
18/07/2017 16:00:00,1024.45
19/07/2017 16:00:00,1026.87
20/07/2017 16:00:00,1028.7
21/07/2017 16:00:00,1025.67
24/07/2017 16:00:00,1038.95
25/07/2017 16:00:00,1039.87
26/07/2017 16:00:00,1052.8
27/07/2017 16:00:00,1046
28/07/2017 16:00:00,1020.04
31/07/2017 16:00:00,987.78
01/08/2017 16:00:00,996.19
02/08/2017 16:00:00,995.89
03/08/2017 16:00:00,986.92
04/08/2017 16:00:00,987.58
07/08/2017 16:00:00,992.27
08/08/2017 16:00:00,989.84
09/08/2017 16:00:00,982.01
10/08/2017 16:00:00,956.92
11/08/2017 16:00:00,967.99
14/08/2017 16:00:00,983.3
15/08/2017 16:00:00,982.74
16/08/2017 16:00:00,978.18
17/08/2017 16:00:00,960.57
18/08/2017 16:00:00,958.47
21/08/2017 16:00:00,953.29
22/08/2017 16:00:00,966.9
23/08/2017 16:00:00,958
24/08/2017 16:00:00,952.45
25/08/2017 16:00:00,945.26
28/08/2017 16:00:00,946.02
29/08/2017 16:00:00,954.06
30/08/2017 16:00:00,967.59
31/08/2017 16:00:00,980.6
01/09/2017 16:00:00,978.25
05/09/2017 16:00:00,965.27
06/09/2017 16:00:00,967.8
07/09/2017 16:00:00,979.47
08/09/2017 16:00:00,965.9
11/09/2017 16:00:00,977.96
12/09/2017 16:00:00,982.58
13/09/2017 16:00:00,999.6
14/09/2017 16:00:00,992.21
15/09/2017 16:00:00,986.79
18/09/2017 16:00:00,974.19
19/09/2017 16:00:00,969.86
20/09/2017 16:00:00,973.21
21/09/2017 16:00:00,964.65
22/09/2017 16:00:00,955.1
25/09/2017 16:00:00,939.79
26/09/2017 16:00:00,938.6
27/09/2017 16:00:00,950.87
28/09/2017 16:00:00,956.4
29/09/2017 16:00:00,961.35
02/10/2017 16:00:00,959.19
03/10/2017 16:00:00,957.1
04/10/2017 16:00:00,965.45
05/10/2017 16:00:00,980.85
06/10/2017 16:00:00,989.58
09/10/2017 16:00:00,990.99
10/10/2017 16:00:00,987.2
11/10/2017 16:00:00,995
12/10/2017 16:00:00,1000.93
13/10/2017 16:00:00,1002.94
16/10/2017 16:00:00,1006.34
17/10/2017 16:00:00,1009.13
18/10/2017 16:00:00,997
19/10/2017 16:00:00,986.61
20/10/2017 16:00:00,982.91
23/10/2017 16:00:00,966.3
24/10/2017 16:00:00,975.9
25/10/2017 16:00:00,972.91
26/10/2017 16:00:00,972.43
27/10/2017 16:00:00,1100.95
30/10/2017 16:00:00,1110.85
31/10/2017 16:00:00,1105.28
01/11/2017 16:00:00,1103.68
02/11/2017 16:00:00,1094.22
03/11/2017 16:00:00,1111.6
06/11/2017 16:00:00,1120.66
07/11/2017 16:00:00,1123.17
08/11/2017 16:00:00,1132.88
09/11/2017 16:00:00,1129.13
10/11/2017 16:00:00,1125.35
13/11/2017 16:00:00,1129.17
14/11/2017 16:00:00,1136.84
15/11/2017 16:00:00,1126.69
16/11/2017 16:00:00,1137.29
17/11/2017 16:00:00,1129.88
20/11/2017 16:00:00,1126.31
21/11/2017 16:00:00,1139.49
22/11/2017 16:00:00,1156.16
24/11/2017 13:00:00,1186
27/11/2017 16:00:00,1195.83
28/11/2017 16:00:00,1193.6
29/11/2017 16:00:00,1161.27
30/11/2017 16:00:00,1176.75
01/12/2017 16:00:00,1162.35
04/12/2017 16:00:00,1133.95
05/12/2017 16:00:00,1141.57
06/12/2017 16:00:00,1152.35
07/12/2017 16:00:00,1159.79
08/12/2017 16:00:00,1162
11/12/2017 16:00:00,1168.92
12/12/2017 16:00:00,1165.08
13/12/2017 16:00:00,1164.13
14/12/2017 16:00:00,1174.26
15/12/2017 16:00:00,1179.14
18/12/2017 16:00:00,1190.58
19/12/2017 16:00:00,1187.38
20/12/2017 16:00:00,1177.62
21/12/2017 16:00:00,1174.76
22/12/2017 16:00:00,1168.36
26/12/2017 16:00:00,1176.76
27/12/2017 16:00:00,1182.26
28/12/2017 16:00:00,1186.1
29/12/2017 16:00:00,1169.47
02/01/2018 16:00:00,1189.01
03/01/2018 16:00:00,1204.2
04/01/2018 16:00:00,1209.59
05/01/2018 16:00:00,1229.14
08/01/2018 16:00:00,1246.87
09/01/2018 16:00:00,1252.7
10/01/2018 16:00:00,1254.33
11/01/2018 16:00:00,1276.68
12/01/2018 16:00:00,1305.2
16/01/2018 16:00:00,1304.86
17/01/2018 16:00:00,1295
18/01/2018 16:00:00,1293.32
19/01/2018 16:00:00,1294.58
22/01/2018 16:00:00,1327.31
23/01/2018 16:00:00,1362.54
24/01/2018 16:00:00,1357.51
25/01/2018 16:00:00,1377.95
26/01/2018 16:00:00,1402.05
29/01/2018 16:00:00,1417.68
30/01/2018 16:00:00,1437.82
31/01/2018 16:00:00,1450.89
01/02/2018 16:00:00,1390
02/02/2018 16:00:00,1429.95
05/02/2018 16:00:00,1390
06/02/2018 16:00:00,1442.84
07/02/2018 16:00:00,1416.78
08/02/2018 16:00:00,1350.5
09/02/2018 16:00:00,1339.6
12/02/2018 16:00:00,1386.23
13/02/2018 16:00:00,1414.51
14/02/2018 16:00:00,1451.05
15/02/2018 16:00:00,1461.76
16/02/2018 16:00:00,1448.69
20/02/2018 16:00:00,1468.35
21/02/2018 16:00:00,1482.92
22/02/2018 16:00:00,1485.34
23/02/2018 16:00:00,1500
26/02/2018 16:00:00,1521.95
27/02/2018 16:00:00,1511.98
28/02/2018 16:00:00,1512.45
01/03/2018 16:00:00,1493.45
02/03/2018 16:00:00,1500.25
05/03/2018 16:00:00,1523.61
06/03/2018 16:00:00,1537.64
07/03/2018 16:00:00,1545
08/03/2018 16:00:00,1551.86
09/03/2018 16:00:00,1578.89
12/03/2018 16:00:00,1598.39
13/03/2018 16:00:00,1588.18
14/03/2018 16:00:00,1591
15/03/2018 16:00:00,1582.32
16/03/2018 16:00:00,1571.68
19/03/2018 16:00:00,1544.93
20/03/2018 16:00:00,1586.51
21/03/2018 16:00:00,1581.86
22/03/2018 16:00:00,1544.92
23/03/2018 16:00:00,1495.56
26/03/2018 16:00:00,1555.86
27/03/2018 16:00:00,1497.05
28/03/2018 16:00:00,1431.42
29/03/2018 16:00:00,1447.34
02/04/2018 16:00:00,1371.99
03/04/2018 16:00:00,1392.05
04/04/2018 16:00:00,1410.57
05/04/2018 16:00:00,1451.75
06/04/2018 16:00:00,1405.23
09/04/2018 16:00:00,1406.08
10/04/2018 16:00:00,1436.22
11/04/2018 16:00:00,1427.05
12/04/2018 16:00:00,1448.5
13/04/2018 16:00:00,1430.79
16/04/2018 16:00:00,1441.5
17/04/2018 16:00:00,1503.83
18/04/2018 16:00:00,1527.84
19/04/2018 16:00:00,1556.91
20/04/2018 16:00:00,1527.49
23/04/2018 16:00:00,1517.86
24/04/2018 16:00:00,1460.09
25/04/2018 16:00:00,1460.17
26/04/2018 16:00:00,1517.96
27/04/2018 16:00:00,1572.62
30/04/2018 16:00:00,1566.13
01/05/2018 16:00:00,1582.26
02/05/2018 16:00:00,1569.68
03/05/2018 16:00:00,1572.08
04/05/2018 16:00:00,1580.95
07/05/2018 16:00:00,1600.14
08/05/2018 16:00:00,1592.39
09/05/2018 16:00:00,1608
10/05/2018 16:00:00,1609.08
11/05/2018 16:00:00,1602.91
14/05/2018 16:00:00,1601.54
15/05/2018 16:00:00,1576.12
16/05/2018 16:00:00,1587.28
17/05/2018 16:00:00,1581.76
18/05/2018 16:00:00,1574.37
21/05/2018 16:00:00,1585.46
22/05/2018 16:00:00,1581.4
23/05/2018 16:00:00,1601.86
24/05/2018 16:00:00,1603.07
